"date","year","epiweek","abbreviation","location","location_name","q_0.025","q_0.25","q_0.50","q_0.75","q_0.975"
2022-01-15,2022,2,"CO","08","Colorado",5.46,17.04,30.89,55.77,167.93
2022-01-15,2022,2,"CT","09","Connecticut",4.24,13.25,23.99,43.25,129.28
2022-01-15,2022,2,"DE","10","Delaware",1.46,9.87,26.66,70.78,382.21
2022-01-15,2022,2,"DC","11","District of Columbia",0.87,7.02,20.89,61.11,389.24
2022-01-15,2022,2,"FL","12","Florida",16.33,50.96,92.26,166.18,494.7
2022-01-15,2022,2,"GA","13","Georgia",10.79,33.55,60.47,108.11,311.59
2022-01-15,2022,2,"HI","15","Hawaii",0.73,2.28,4.14,7.53,23.41
2022-01-15,2022,2,"ID","16","Idaho",4.38,13.71,24.84,44.78,133.26
2022-01-15,2022,2,"IL","17","Illinois",8.04,25.09,45.4,81.75,243.15
2022-01-15,2022,2,"IN","18","Indiana",7.11,22.23,40.33,72.94,221.27
2022-01-15,2022,2,"IA","19","Iowa",7.12,22.14,39.91,71.39,206.28
2022-01-15,2022,2,"KS","20","Kansas",4.31,13.46,24.41,44.07,132.72
2022-01-15,2022,2,"KY","21","Kentucky",4.17,13.05,23.69,42.89,130.89
2022-01-15,2022,2,"LA","22","Louisiana",8.97,27.9,50.31,89.98,259.64
2022-01-15,2022,2,"ME","23","Maine",2.88,9.11,16.63,30.24,92.24
2022-01-15,2022,2,"MD","24","Maryland",4.12,12.9,23.41,42.37,129.04
2022-01-15,2022,2,"MA","25","Massachusetts",6.84,21.35,38.68,69.74,208.61
2022-01-15,2022,2,"MI","26","Michigan",6.32,19.75,35.8,64.61,194.29
2022-01-15,2022,2,"MN","27","Minnesota",10.91,33.75,60.52,107.19,297.21
2022-01-15,2022,2,"MS","28","Mississippi",8.89,27.7,50.04,89.81,263.25
2022-01-15,2022,2,"MO","29","Missouri",9.1,28.38,51.35,92.4,274.24
2022-01-15,2022,2,"MT","30","Montana",6.11,19.01,34.29,61.37,177.82
2022-01-15,2022,2,"NE","31","Nebraska",9.93,30.76,55.26,98.17,275.69
2022-01-15,2022,2,"NV","32","Nevada",1.68,11.32,30.62,81.68,462.78
2022-01-15,2022,2,"NH","33","New Hampshire",1.12,9.09,27.04,78.62,474.4
2022-01-15,2022,2,"NJ","34","New Jersey",2.22,17.41,50.99,146.82,914.34
2022-01-15,2022,2,"NM","35","New Mexico",6.2,19.32,34.9,62.65,183.82
2022-01-15,2022,2,"NY","36","New York",8.98,28.05,50.89,92,278.65
2022-01-15,2022,2,"NC","37","North Carolina",4.44,22.72,53.13,122.75,546.53
2022-01-15,2022,2,"ND","38","North Dakota",1.84,12.82,35.14,93.93,485.56
2022-01-15,2022,2,"OH","39","Ohio",9.19,28.62,51.69,92.75,271.57
2022-01-15,2022,2,"OK","40","Oklahoma",12.27,38.2,69,123.78,362.32
2022-01-15,2022,2,"OR","41","Oregon",2.8,8.75,15.88,28.71,86.97
2022-01-15,2022,2,"PA","42","Pennsylvania",17.91,55.68,100.34,179.33,516.25
2022-01-15,2022,2,"RI","44","Rhode Island",1.76,14.53,43.34,124.71,656.34
2022-01-15,2022,2,"SC","45","South Carolina",5.77,18.01,32.61,58.78,175.47
2022-01-15,2022,2,"SD","46","South Dakota",7.12,22.15,39.99,71.69,209.1
2022-01-15,2022,2,"TN","47","Tennessee",9.98,31.12,56.31,101.35,300.8
2022-01-15,2022,2,"TX","48","Texas",29.53,91.62,164.78,293.41,831.57
2022-01-15,2022,2,"UT","49","Utah",1.47,9.41,24.78,64.21,340.65
2022-01-15,2022,2,"VT","50","Vermont",4.9,15.28,27.62,49.6,145.75
2022-01-15,2022,2,"VA","51","Virginia",5.68,17.77,32.29,58.54,179.67
2022-01-15,2022,2,"WA","53","Washington",3.45,10.79,19.6,35.49,108.27
2022-01-15,2022,2,"WV","54","West Virginia",4.73,14.77,26.74,48.21,144.17
2022-01-15,2022,2,"WI","55","Wisconsin",8.96,27.82,50.03,89.11,252.67
2022-01-15,2022,2,"WY","56","Wyoming",11.59,36.04,64.69,114.4,312.53
2022-01-15,2022,2,"PR","72","Puerto Rico",3.01,9.45,17.23,31.4,98.51
2022-01-15,2022,2,"VI","78","Virgin Islands",0.04,0.5,1.89,7.14,85.73
2022-01-22,2022,3,"AL","01","Alabama",3.11,9.73,17.68,32.08,98.78
2022-01-22,2022,3,"AK","02","Alaska",0.28,2.58,8.31,26.6,219.32
2022-01-22,2022,3,"AZ","04","Arizona",9.29,29.01,52.55,94.76,283.71
2022-01-22,2022,3,"AR","05","Arkansas",8.9,27.68,49.9,89.21,256.73
2022-01-22,2022,3,"CA","06","California",10.31,32.2,58.35,105.27,315.88
2022-01-22,2022,3,"CO","08","Colorado",4.65,14.51,26.32,47.56,143.75
2022-01-22,2022,3,"CT","09","Connecticut",4.13,12.88,23.33,42.06,125.72
2022-01-22,2022,3,"DE","10","Delaware",1.08,7.3,19.78,52.91,301.2
2022-01-22,2022,3,"DC","11","District of Columbia",0.65,5.29,15.77,46.41,311.82
2022-01-22,2022,3,"FL","12","Florida",17.74,55.25,99.79,178.96,522.69
2022-01-22,2022,3,"GA","13","Georgia",9.03,28.11,50.74,90.91,264.53
2022-01-22,2022,3,"HI","15","Hawaii",0.21,0.67,1.22,2.22,6.94
2022-01-22,2022,3,"ID","16","Idaho",4.04,12.64,22.92,41.34,123.48
2022-01-22,2022,3,"IL","17","Illinois",5.35,16.71,30.31,54.78,165.77
2022-01-22,2022,3,"IN","18","Indiana",5.44,17.01,30.89,55.94,170.73
2022-01-22,2022,3,"IA","19","Iowa",5.81,18.1,32.69,58.66,171.76
2022-01-22,2022,3,"KS","20","Kansas",3.31,10.35,18.79,33.99,103.23
2022-01-22,2022,3,"KY","21","Kentucky",3.52,11.01,20,36.24,110.87
2022-01-22,2022,3,"LA","22","Louisiana",8.48,26.37,47.55,85.05,245.55
2022-01-22,2022,3,"ME","23","Maine",3.03,9.6,17.52,31.83,96.9
2022-01-22,2022,3,"MD","24","Maryland",2.91,9.1,16.54,30,92.1
2022-01-22,2022,3,"MA","25","Massachusetts",5.3,16.55,30.01,54.22,163.63
2022-01-22,2022,3,"MI","26","Michigan",4.72,14.74,26.75,48.38,146.84
2022-01-22,2022,3,"MN","27","Minnesota",8.16,25.32,45.58,81.28,231.72
2022-01-22,2022,3,"MS","28","Mississippi",1.08,3.38,6.16,11.2,34.96
2022-01-22,2022,3,"MO","29","Missouri",7.7,24.03,43.5,78.37,233.64
2022-01-22,2022,3,"MT","30","Montana",6.53,20.3,36.6,65.44,188.6
2022-01-22,2022,3,"NE","31","Nebraska",8.7,26.99,48.55,86.49,245.56
2022-01-22,2022,3,"NV","32","Nevada",1.29,8.72,23.62,63.29,370.86
2022-01-22,2022,3,"NH","33","New Hampshire",0.79,6.41,19.12,56.13,365.8
2022-01-22,2022,3,"NJ","34","New Jersey",1.52,11.96,35.11,101.92,677.42
2022-01-22,2022,3,"NM","35","New Mexico",2.72,8.51,15.46,27.98,85.24
2022-01-22,2022,3,"NY","36","New York",6.59,20.62,37.43,67.8,206.96
2022-01-22,2022,3,"NC","37","North Carolina",3.05,15.61,36.62,85.15,395.04
2022-01-22,2022,3,"ND","38","North Dakota",1.34,9.35,25.73,69.48,385.54
2022-01-22,2022,3,"OH","39","Ohio",7.84,24.42,44.15,79.32,233.69
2022-01-22,2022,3,"OK","40","Oklahoma",8.43,26.31,47.64,85.85,256.4
2022-01-22,2022,3,"OR","41","Oregon",1.74,5.44,9.89,17.93,55.02
2022-01-22,2022,3,"PA","42","Pennsylvania",11.35,35.4,64.05,115.29,342.27
2022-01-22,2022,3,"RI","44","Rhode Island",1.32,10.96,32.83,95.7,550.71
2022-01-22,2022,3,"SC","45","South Carolina",3.62,11.33,20.57,37.22,113.17
2022-01-22,2022,3,"SD","46","South Dakota",5.55,17.31,31.31,56.31,166.55
2022-01-22,2022,3,"TN","47","Tennessee",9.83,30.63,55.37,99.5,293.38
2022-01-22,2022,3,"TX","48","Texas",24.51,76.12,137.04,244.41,697.54
2022-01-22,2022,3,"UT","49","Utah",1.2,7.71,20.33,52.93,289.57
2022-01-22,2022,3,"VT","50","Vermont",2.06,6.45,11.72,21.21,64.68
2022-01-22,2022,3,"VA","51","Virginia",4.78,14.94,27.15,49.25,151.33
2022-01-22,2022,3,"WA","53","Washington",1.21,3.8,6.91,12.58,39.12
2022-01-22,2022,3,"WV","54","West Virginia",4.03,12.57,22.78,41.12,123.66
2022-01-22,2022,3,"WI","55","Wisconsin",7.65,23.77,42.84,76.51,219.67
2022-01-22,2022,3,"WY","56","Wyoming",9.98,31.12,55.98,99.45,276.55
2022-01-22,2022,3,"PR","72","Puerto Rico",2.31,7.25,13.21,24.07,75.53
2022-01-22,2022,3,"VI","78","Virgin Islands",0.03,0.38,1.42,5.37,65.28
2022-01-29,2022,4,"AL","01","Alabama",3.08,9.63,17.51,31.77,97.81
2022-01-29,2022,4,"AK","02","Alaska",0.2,1.88,6.06,19.45,165.79
2022-01-29,2022,4,"AZ","04","Arizona",5.37,16.81,30.54,55.36,169.82
2022-01-29,2022,4,"AR","05","Arkansas",7.64,23.79,42.96,77.02,224.37
2022-01-29,2022,4,"CA","06","California",10.09,31.52,57.12,103.05,309.19
2022-01-29,2022,4,"CO","08","Colorado",4.08,12.75,23.13,41.84,127.07
2022-01-29,2022,4,"CT","09","Connecticut",3.49,10.9,19.77,35.7,107.5
2022-01-29,2022,4,"DE","10","Delaware",0.85,5.77,15.67,42.08,247.77
2022-01-29,2022,4,"DC","11","District of Columbia",0.6,4.87,14.52,42.82,291.62
2022-01-29,2022,4,"FL","12","Florida",18.67,58.11,104.84,187.7,544.1
2022-01-29,2022,4,"GA","13","Georgia",10.53,32.71,58.92,105.19,301.53
2022-01-29,2022,4,"HI","15","Hawaii",0.2,0.64,1.16,2.12,6.64
2022-01-29,2022,4,"ID","16","Idaho",5.96,18.6,33.63,60.33,175.97
2022-01-29,2022,4,"IL","17","Illinois",3.99,12.48,22.67,41.07,125.62
2022-01-29,2022,4,"IN","18","Indiana",6.8,21.25,38.54,69.64,210.31
2022-01-29,2022,4,"IA","19","Iowa",5.79,18.03,32.56,58.43,171.08
2022-01-29,2022,4,"KS","20","Kansas",3.09,9.65,17.51,31.69,96.46
2022-01-29,2022,4,"KY","21","Kentucky",2.91,9.12,16.57,30.06,92.41
2022-01-29,2022,4,"LA","22","Louisiana",6.04,18.83,34.06,61.27,181.31
2022-01-29,2022,4,"ME","23","Maine",4.06,12.82,23.36,42.32,127.06
2022-01-29,2022,4,"MD","24","Maryland",2.46,7.7,13.99,25.39,78.24
2022-01-29,2022,4,"MA","25","Massachusetts",4.49,14.04,25.47,46.08,139.99
2022-01-29,2022,4,"MI","26","Michigan",3.54,11.08,20.14,36.5,111.83
2022-01-29,2022,4,"MN","27","Minnesota",6.39,19.87,35.86,64.25,186.84
2022-01-29,2022,4,"MS","28","Mississippi",1.02,3.19,5.8,10.56,32.96
2022-01-29,2022,4,"MO","29","Missouri",7.78,24.27,43.92,79.1,235.4
2022-01-29,2022,4,"MT","30","Montana",6.71,20.86,37.59,67.17,193.18
2022-01-29,2022,4,"NE","31","Nebraska",7.88,24.46,44.05,78.63,225.23
2022-01-29,2022,4,"NV","32","Nevada",1.25,8.43,22.85,61.25,360.14
2022-01-29,2022,4,"NH","33","New Hampshire",0.62,5.07,15.14,44.68,303.68
2022-01-29,2022,4,"NJ","34","New Jersey",1.44,11.31,33.22,96.49,646.22
2022-01-29,2022,4,"NM","35","New Mexico",2.42,7.57,13.75,24.91,76.15
2022-01-29,2022,4,"NY","36","New York",5.75,18,32.7,59.28,181.71
2022-01-29,2022,4,"NC","37","North Carolina",2.69,13.77,32.34,75.35,354.08
2022-01-29,2022,4,"ND","38","North Dakota",1.17,8.2,22.57,61.16,348.1
2022-01-29,2022,4,"OH","39","Ohio",8.58,26.7,48.22,86.48,252.81
2022-01-29,2022,4,"OK","40","Oklahoma",8.07,25.2,45.63,82.27,246.07
2022-01-29,2022,4,"OR","41","Oregon",1.9,5.96,10.82,19.61,60.05
2022-01-29,2022,4,"PA","42","Pennsylvania",12.7,39.55,71.47,128.33,377.01
2022-01-29,2022,4,"RI","44","Rhode Island",1.3,10.78,32.31,94.24,544.85
2022-01-29,2022,4,"SC","45","South Carolina",5.33,16.63,30.12,54.29,162.12
2022-01-29,2022,4,"SD","46","South Dakota",4.96,15.46,27.98,50.38,149.97
2022-01-29,2022,4,"TN","47","Tennessee",8.08,25.2,45.62,82.21,245.42
2022-01-29,2022,4,"TX","48","Texas",24.31,75.47,135.83,242.16,689.83
2022-01-29,2022,4,"UT","49","Utah",1.13,7.23,19.06,49.67,274.31
2022-01-29,2022,4,"VT","50","Vermont",1.65,5.17,9.4,17.03,52.22
2022-01-29,2022,4,"VA","51","Virginia",2.76,8.64,15.71,28.57,88.76
2022-01-29,2022,4,"WA","53","Washington",0.71,2.23,4.06,7.4,23.11
2022-01-29,2022,4,"WV","54","West Virginia",3.84,12,21.76,39.29,118.36
2022-01-29,2022,4,"WI","55","Wisconsin",7.66,23.79,42.86,76.54,219.69
2022-01-29,2022,4,"WY","56","Wyoming",13.54,42,75.13,132.17,353.56
2022-01-29,2022,4,"PR","72","Puerto Rico",2.16,6.79,12.38,22.56,70.79
2022-01-29,2022,4,"VI","78","Virgin Islands",0.03,0.35,1.31,4.94,60.25
2022-02-05,2022,5,"AL","01","Alabama",0.97,3.03,5.52,10.05,31.39
2022-02-05,2022,5,"AK","02","Alaska",0.19,1.81,5.86,18.81,160.79
2022-02-05,2022,5,"AZ","04","Arizona",7.67,23.95,43.42,78.43,236.61
2022-02-05,2022,5,"AR","05","Arkansas",0.9,2.84,5.17,9.41,29.35
2022-02-05,2022,5,"CA","06","California",9,28.12,50.98,92.07,277.42
2022-02-05,2022,5,"CO","08","Colorado",4.38,13.68,24.82,44.86,135.69
2022-02-05,2022,5,"CT","09","Connecticut",4.09,12.76,23.11,41.66,124.5
2022-02-05,2022,5,"DE","10","Delaware",0.34,2.33,6.35,17.22,110.08
2022-02-05,2022,5,"DC","11","District of Columbia",1.56,12.58,37.17,106.58,584.28
2022-02-05,2022,5,"FL","12","Florida",17.95,55.87,100.79,180.44,522.92
2022-02-05,2022,5,"GA","13","Georgia",10.03,31.16,56.15,100.32,288.33
2022-02-05,2022,5,"HI","15","Hawaii",0.2,0.63,1.14,2.08,6.52
2022-02-05,2022,5,"ID","16","Idaho",2.36,7.41,13.47,24.41,74.46
2022-02-05,2022,5,"IL","17","Illinois",4.26,13.31,24.16,43.73,133.3
2022-02-05,2022,5,"IN","18","Indiana",6.86,21.42,38.84,70.13,211.32
2022-02-05,2022,5,"IA","19","Iowa",6.74,20.96,37.8,67.65,195.83
2022-02-05,2022,5,"KS","20","Kansas",2.42,7.56,13.73,24.89,76.26
2022-02-05,2022,5,"KY","21","Kentucky",3.13,9.8,17.8,32.27,98.92
2022-02-05,2022,5,"LA","22","Louisiana",7.94,24.7,44.57,79.78,231.16
2022-02-05,2022,5,"ME","23","Maine",2.17,6.87,12.56,22.88,70.48
2022-02-05,2022,5,"MD","24","Maryland",1.62,5.07,9.23,16.78,52.06
2022-02-05,2022,5,"MA","25","Massachusetts",4.08,12.76,23.17,41.94,127.73
2022-02-05,2022,5,"MI","26","Michigan",4.71,14.72,26.7,48.28,146.28
2022-02-05,2022,5,"MN","27","Minnesota",5.7,17.74,32.04,57.5,168.49
2022-02-05,2022,5,"MS","28","Mississippi",12.19,37.78,67.9,120.73,340.09
2022-02-05,2022,5,"MO","29","Missouri",7.58,23.65,42.79,77.06,229.26
2022-02-05,2022,5,"MT","30","Montana",4.36,13.6,24.61,44.26,131.01
2022-02-05,2022,5,"NE","31","Nebraska",9.47,29.36,52.75,93.76,263.7
2022-02-05,2022,5,"NV","32","Nevada",1.12,7.53,20.41,54.82,326.64
2022-02-05,2022,5,"NH","33","New Hampshire",0.6,4.9,14.65,43.25,295.49
2022-02-05,2022,5,"NJ","34","New Jersey",1.38,10.84,31.86,92.57,620.75
2022-02-05,2022,5,"NM","35","New Mexico",3.68,11.48,20.81,37.58,113.14
2022-02-05,2022,5,"NY","36","New York",6.43,20.12,36.52,66.13,201.53
2022-02-05,2022,5,"NC","37","North Carolina",2.57,13.19,30.96,72.16,339.52
2022-02-05,2022,5,"ND","38","North Dakota",1.16,8.09,22.28,60.41,344.58
2022-02-05,2022,5,"OH","39","Ohio",8.59,26.73,48.27,86.53,252.46
2022-02-05,2022,5,"OK","40","Oklahoma",9.82,30.58,55.28,99.31,292.34
2022-02-05,2022,5,"OR","41","Oregon",1.6,5.02,9.12,16.54,50.85
2022-02-05,2022,5,"PA","42","Pennsylvania",11.16,34.8,62.95,113.21,335.03
2022-02-05,2022,5,"RI","44","Rhode Island",0.49,4.06,12.27,36.7,260.74
2022-02-05,2022,5,"SC","45","South Carolina",2.44,7.65,13.9,25.22,77.52
2022-02-05,2022,5,"SD","46","South Dakota",6.56,20.42,36.87,66.11,193.16
2022-02-05,2022,5,"TN","47","Tennessee",8.47,26.41,47.78,86,255.39
2022-02-05,2022,5,"TX","48","Texas",27,83.64,150.12,266.34,743.5
2022-02-05,2022,5,"UT","49","Utah",1.09,6.99,18.43,48.06,266.56
2022-02-05,2022,5,"VT","50","Vermont",3.46,10.79,19.54,35.25,105.51
2022-02-05,2022,5,"VA","51","Virginia",4.79,14.99,27.24,49.38,151.43
2022-02-05,2022,5,"WA","53","Washington",1.73,5.41,9.84,17.88,55.31
2022-02-05,2022,5,"WV","54","West Virginia",4.67,14.57,26.37,47.52,141.71
2022-02-05,2022,5,"WI","55","Wisconsin",8.09,25.13,45.24,80.7,230.34
2022-02-05,2022,5,"WY","56","Wyoming",0.39,1.23,2.25,4.11,12.92
2022-02-05,2022,5,"PR","72","Puerto Rico",1.98,6.22,11.34,20.67,64.86
2022-02-05,2022,5,"VI","78","Virgin Islands",0.03,0.33,1.27,4.78,58.39
2022-02-12,2022,6,"AL","01","Alabama",1.08,3.37,6.14,11.18,34.93
2022-02-12,2022,6,"AK","02","Alaska",0.1,0.94,3.04,9.81,87.71
2022-02-12,2022,6,"AZ","04","Arizona",10.75,33.53,60.66,109.11,322.95
2022-02-12,2022,6,"AR","05","Arkansas",5.43,16.95,30.7,55.33,164.96
2022-02-12,2022,6,"CA","06","California",10.37,32.38,58.67,105.82,316.98
2022-02-12,2022,6,"CO","08","Colorado",3.76,11.76,21.34,38.64,117.7
2022-02-12,2022,6,"CT","09","Connecticut",2.47,7.72,14.02,25.4,77.43
2022-02-12,2022,6,"DE","10","Delaware",1.09,7.38,20,53.47,303.94
2022-02-12,2022,6,"DC","11","District of Columbia",0.72,5.83,17.39,51.09,337.4
2022-02-12,2022,6,"FL","12","Florida",24.9,77.16,138.56,245.97,687.92
2022-02-12,2022,6,"GA","13","Georgia",12.88,39.92,71.71,127.38,357.36
2022-02-12,2022,6,"HI","15","Hawaii",0.22,0.7,1.28,2.34,7.31
2022-02-12,2022,6,"ID","16","Idaho",2.77,8.67,15.75,28.52,86.58
2022-02-12,2022,6,"IL","17","Illinois",8.39,26.14,47.26,84.91,249.99
2022-02-12,2022,6,"IN","18","Indiana",10.13,31.57,57.08,102.55,301.96
2022-02-12,2022,6,"IA","19","Iowa",10.54,32.61,58.5,103.65,287.89
2022-02-12,2022,6,"KS","20","Kansas",4.13,12.9,23.38,42.21,127.02
2022-02-12,2022,6,"KY","21","Kentucky",3.5,10.94,19.88,36.01,110.15
2022-02-12,2022,6,"LA","22","Louisiana",10.6,32.87,59.1,105.16,297
2022-02-12,2022,6,"ME","23","Maine",0.36,1.15,2.1,3.85,12.18
2022-02-12,2022,6,"MD","24","Maryland",1.85,5.8,10.55,19.16,59.38
2022-02-12,2022,6,"MA","25","Massachusetts",5.57,17.4,31.55,56.96,171.35
2022-02-12,2022,6,"MI","26","Michigan",4.34,13.57,24.64,44.6,135.74
2022-02-12,2022,6,"MN","27","Minnesota",7.71,23.96,43.16,77.04,220.71
2022-02-12,2022,6,"MS","28","Mississippi",10.18,31.65,57.04,101.92,293.13
2022-02-12,2022,6,"MO","29","Missouri",8.16,25.45,46.04,82.86,245.83
2022-02-12,2022,6,"MT","30","Montana",7.39,22.96,41.33,73.72,210.35
2022-02-12,2022,6,"NE","31","Nebraska",13.05,40.29,72.01,126.84,343.92
2022-02-12,2022,6,"NV","32","Nevada",1.41,9.51,25.75,68.86,397.28
2022-02-12,2022,6,"NH","33","New Hampshire",0.94,7.61,22.66,66.26,416.66
2022-02-12,2022,6,"NJ","34","New Jersey",1.66,13.06,38.33,110.95,720.1
2022-02-12,2022,6,"NM","35","New Mexico",3.84,12,21.76,39.27,118.08
2022-02-12,2022,6,"NY","36","New York",7.08,22.14,40.19,72.73,221.17
2022-02-12,2022,6,"NC","37","North Carolina",3.14,16.07,37.7,87.6,404.08
2022-02-12,2022,6,"ND","38","North Dakota",1.28,8.96,24.66,66.7,373.31
2022-02-12,2022,6,"OH","39","Ohio",9.89,30.75,55.45,99.18,286.44
2022-02-12,2022,6,"OK","40","Oklahoma",11.96,37.21,67.14,120.22,348.94
2022-02-12,2022,6,"OR","41","Oregon",2.64,8.25,14.96,27.07,82.11
2022-02-12,2022,6,"PA","42","Pennsylvania",18.15,56.3,101.24,180.22,510.15
2022-02-12,2022,6,"RI","44","Rhode Island",0.61,5.02,15.17,45.22,310.86
2022-02-12,2022,6,"SC","45","South Carolina",5.66,17.67,31.99,57.62,171.49
2022-02-12,2022,6,"SD","46","South Dakota",8.8,27.34,49.21,87.78,250.58
2022-02-12,2022,6,"TN","47","Tennessee",10.79,33.58,60.64,108.76,317.84
2022-02-12,2022,6,"TX","48","Texas",35.45,109.29,195.09,342.82,920.86
2022-02-12,2022,6,"UT","49","Utah",1.3,8.31,21.9,56.93,307.97
2022-02-12,2022,6,"VT","50","Vermont",3.22,10.05,18.22,32.88,98.73
2022-02-12,2022,6,"VA","51","Virginia",5.48,17.14,31.12,56.38,172.36
2022-02-12,2022,6,"WA","53","Washington",2.55,7.99,14.53,26.35,80.9
2022-02-12,2022,6,"WV","54","West Virginia",5.79,18.06,32.65,58.66,172.89
2022-02-12,2022,6,"WI","55","Wisconsin",9.88,30.63,55.01,97.68,273.61
2022-02-12,2022,6,"WY","56","Wyoming",2.57,12.81,29.5,67.01,286.74
2022-02-12,2022,6,"PR","72","Puerto Rico",2.3,7.21,13.14,23.96,75.18
2022-02-12,2022,6,"VI","78","Virgin Islands",0.03,0.42,1.57,5.93,71.84
2022-02-19,2022,7,"AL","01","Alabama",8,24.96,45.19,81.37,242.14
2022-02-19,2022,7,"AK","02","Alaska",0.19,1.8,5.82,18.68,159.97
2022-02-19,2022,7,"AZ","04","Arizona",16.57,51.54,92.95,166.28,480.84
2022-02-19,2022,7,"AR","05","Arkansas",19.99,61.46,109.31,190.81,499.09
2022-02-19,2022,7,"CA","06","California",17.34,53.98,97.48,174.79,510.23
2022-02-19,2022,7,"CO","08","Colorado",8.33,25.95,46.89,84.19,247.4
2022-02-19,2022,7,"CT","09","Connecticut",5.9,18.39,33.22,59.64,174.97
2022-02-19,2022,7,"DE","10","Delaware",2.17,14.6,39.27,102.87,508.12
2022-02-19,2022,7,"DC","11","District of Columbia",3.32,26.59,77.23,211.16,877.35
2022-02-19,2022,7,"FL","12","Florida",26.44,82.12,147.81,263.53,750.4
2022-02-19,2022,7,"GA","13","Georgia",21.87,67.24,119.67,209.25,551.43
2022-02-19,2022,7,"HI","15","Hawaii",1.69,5.28,9.6,17.4,53.36
2022-02-19,2022,7,"ID","16","Idaho",11.53,35.72,64.03,113.19,310.39
2022-02-19,2022,7,"IL","17","Illinois",9.29,28.96,52.37,94.12,277.76
2022-02-19,2022,7,"IN","18","Indiana",19.22,59.55,106.91,189.76,530.72
2022-02-19,2022,7,"IA","19","Iowa",17.65,54.16,96.17,167.5,434.98
2022-02-19,2022,7,"KS","20","Kansas",5.1,15.91,28.82,51.96,155.34
2022-02-19,2022,7,"KY","21","Kentucky",6.26,19.53,35.39,63.85,191.68
2022-02-19,2022,7,"LA","22","Louisiana",14.69,45.4,81.26,143.49,392.88
2022-02-19,2022,7,"ME","23","Maine",5.83,18.38,33.38,60.17,176.55
2022-02-19,2022,7,"MD","24","Maryland",5.83,18.22,33.01,59.57,178.88
2022-02-19,2022,7,"MA","25","Massachusetts",6.52,20.36,36.9,66.61,200.14
2022-02-19,2022,7,"MI","26","Michigan",8.04,25.08,45.39,81.7,242.65
2022-02-19,2022,7,"MN","27","Minnesota",12.17,37.61,67.32,118.88,325.56
2022-02-19,2022,7,"MS","28","Mississippi",15.28,47.31,84.86,150.4,418.19
2022-02-19,2022,7,"MO","29","Missouri",14.86,46.11,82.98,147.92,421.28
2022-02-19,2022,7,"MT","30","Montana",12.74,39.29,70.15,123.3,331.63
2022-02-19,2022,7,"NE","31","Nebraska",23.31,71.05,125.21,215.31,533.78
2022-02-19,2022,7,"NV","32","Nevada",2.75,18.48,49.67,130.5,663.8
2022-02-19,2022,7,"NH","33","New Hampshire",1.72,13.89,41.04,117.36,627.32
2022-02-19,2022,7,"NJ","34","New Jersey",3.21,25.14,73.28,208.04,1163.97
2022-02-19,2022,7,"NM","35","New Mexico",6.03,18.79,33.96,61,179.45
2022-02-19,2022,7,"NY","36","New York",12.25,38.22,69.19,124.65,371.47
2022-02-19,2022,7,"NC","37","North Carolina",5.96,30.41,70.86,162.31,687.15
2022-02-19,2022,7,"ND","38","North Dakota",2.45,17.06,46.51,122.84,587.32
2022-02-19,2022,7,"OH","39","Ohio",15.64,48.41,86.83,153.87,427.49
2022-02-19,2022,7,"OK","40","Oklahoma",19.25,59.63,107.05,189.99,531.28
2022-02-19,2022,7,"OR","41","Oregon",4.29,13.37,24.21,43.59,129.68
2022-02-19,2022,7,"PA","42","Pennsylvania",27.17,83.94,150.22,265.16,725.3
2022-02-19,2022,7,"RI","44","Rhode Island",2.8,22.96,67.77,189.32,837
2022-02-19,2022,7,"SC","45","South Carolina",11.83,36.7,65.98,117.35,330.87
2022-02-19,2022,7,"SD","46","South Dakota",12.98,40.13,71.87,127.05,349.57
2022-02-19,2022,7,"TN","47","Tennessee",18.56,57.49,103.21,183.23,513.01
2022-02-19,2022,7,"TX","48","Texas",63.31,192.78,339.29,582.18,1432.15
2022-02-19,2022,7,"UT","49","Utah",2.57,16.44,42.95,109.31,515.12
2022-02-19,2022,7,"VT","50","Vermont",5.11,15.93,28.79,51.67,151.44
2022-02-19,2022,7,"VA","51","Virginia",11.58,36.1,65.31,117.52,348.58
2022-02-19,2022,7,"WA","53","Washington",4.07,12.71,23.08,41.74,126.69
2022-02-19,2022,7,"WV","54","West Virginia",8.57,26.62,47.97,85.69,246.18
2022-02-19,2022,7,"WI","55","Wisconsin",17.33,53.22,94.59,164.97,430.59
2022-02-19,2022,7,"WY","56","Wyoming",21.73,66.66,117.78,202.82,501.52
2022-02-19,2022,7,"PR","72","Puerto Rico",3.58,11.25,20.49,37.34,117.16
2022-02-19,2022,7,"VI","78","Virgin Islands",0.06,0.8,3.01,11.35,132.24
2022-02-26,2022,8,"AL","01","Alabama",4.33,13.56,24.62,44.62,136.56
2022-02-26,2022,8,"AK","02","Alaska",0.44,4.09,13.16,41.83,322.42
2022-02-26,2022,8,"AZ","04","Arizona",15.81,49.17,88.7,158.77,460.08
2022-02-26,2022,8,"AR","05","Arkansas",21.63,66.36,117.74,204.68,527.2
2022-02-26,2022,8,"CA","06","California",18.66,58.01,104.61,187.12,540.49
2022-02-26,2022,8,"CO","08","Colorado",9.6,29.87,53.88,96.47,279.83
2022-02-26,2022,8,"CT","09","Connecticut",7.5,23.3,42.01,75.09,216.28
